Vertex_1,Vertex_2,Method,Distance,Time,Price
11,47,1,0.76098600000000005,0.46850000000000003,0.58497200000000005
11,47,2,0.69650299999999998,0.32514199999999999,0.74272300000000002
11,47,3,0.75350899999999998,0.204985,1.0970500000000001
11,48,1,1.1491499999999999,0.48283300000000001,1.33264
11,49,1,0.53229000000000004,0.19528799999999999,0.67400300000000002
11,49,2,0.41940899999999998,0.16325400000000001,0.51231000000000004
11,50,1,0.28467999999999999,9.9222400000000002E-2,0.37091600000000002
11,50,2,0.29386899999999999,8.0156900000000003E-2,0.42742400000000003
11,50,3,0.26342599999999999,0.16461300000000001,0.197626
11,51,1,0.43523200000000001,0.26452199999999998,0.34142099999999997
11,52,1,1.1964399999999999,0.39712599999999998,1.5986199999999999
11,53,1,0.99085400000000001,0.59207299999999996,0.79756400000000005
11,54,1,0.56852400000000003,0.19608,0.74488799999999999
11,54,2,0.50340499999999999,0.297705,0.41139999999999999
11,55,1,1.10006,0.33694800000000003,1.5262199999999999
11,55,2,1.1488700000000001,0.31744699999999998,1.6628499999999999
11,55,3,1.2793300000000001,0.68666899999999997,1.1853199999999999
11,56,1,0.31914999999999999,8.8198399999999996E-2,0.46190300000000001
11,56,2,0.31894299999999998,8.1611100000000006E-2,0.47466399999999997
11,57,1,0.65904799999999997,0.31648999999999999,0.68511500000000003
11,57,2,0.613626,0.20081399999999999,0.825623
11,57,3,0.66530999999999996,0.17562900000000001,0.97936299999999998
11,58,1,0.99119900000000005,0.248506,1.48539
11,58,2,1.0393300000000001,0.33828399999999997,1.4020999999999999
11,59,1,0.42465900000000001,0.197103,0.45511099999999999
11,59,2,0.39144699999999999,0.28904999999999997,0.204795
11,60,1,1.3019499999999999,0.76565700000000003,1.0725899999999999
11,60,2,1.22376,0.88722999999999996,0.67305999999999999
11,61,1,1.2666999999999999,0.67982500000000001,1.17374
11,61,2,1.20078,0.79170799999999997,0.81814399999999998
11,62,1,0.79891699999999999,0.36104000000000003,0.87575499999999995
11,63,1,1.08267,0.46257199999999998,1.2401899999999999
11,63,2,1.1279399999999999,0.39932200000000001,1.45723
11,63,3,0.98746599999999995,0.595217,0.78449800000000003
11,64,1,0.85034799999999999,0.31958999999999999,1.06152
11,64,2,0.756355,0.28690399999999999,0.93890099999999999
11,65,1,0.52374100000000001,0.317467,0.41254999999999997
11,66,1,1.0438700000000001,0.38141700000000001,1.32491
11,67,1,0.13242200000000001,4.6656099999999999E-2,0.17153199999999999
11,67,2,0.119505,7.4797000000000002E-2,8.9415999999999995E-2
11,68,1,0.89736700000000003,0.24543300000000001,1.3038700000000001
11,68,2,0.90778700000000001,0.67307300000000003,0.46942800000000001
11,69,1,0.94094299999999997,0.372423,1.1370400000000001
11,69,2,0.85833599999999999,0.59089599999999998,0.53488100000000005
11,70,1,0.80321699999999996,0.20296700000000001,1.2004999999999999
11,70,2,0.71579700000000002,0.29671500000000001,0.83816299999999999
11,71,1,0.23308400000000001,0.15514600000000001,0.15587599999999999
11,71,2,0.26935599999999998,0.175764,0.18718299999999999
11,72,1,0.577461,0.374863,0.405196
11,73,1,0.96656200000000003,0.56114600000000003,0.810832
11,74,1,1.1035900000000001,0.42133300000000001,1.36452
11,75,1,0.85905500000000001,0.58140999999999998,0.55528999999999995
11,75,2,0.86505299999999996,0.490064,0.74997800000000003
11,76,1,1.2101500000000001,0.63610100000000003,1.1480900000000001
11,76,2,1.3249500000000001,0.74247700000000005,1.1649499999999999
11,76,3,1.18371,0.54289699999999996,1.28162
11,77,1,0.91857500000000003,0.236239,1.36467
11,77,2,0.89682399999999995,0.42982799999999999,0.93399299999999996
11,78,1,1.09782,0.59237099999999998,1.0108900000000001
11,79,1,0.34018500000000002,9.3258900000000006E-2,0.49385200000000001
11,79,2,0.39263900000000002,0.257799,0.269681
11,79,3,0.36435099999999998,0.18973200000000001,0.34923700000000002
11,80,1,0.49121599999999999,0.247145,0.48814200000000002
11,80,2,0.50654999999999994,0.28941499999999998,0.43427100000000002
11,80,3,0.50968400000000003,0.21056,0.598248
11,81,1,0.95217499999999999,0.50986600000000004,0.88461900000000004
11,82,1,0.96713800000000005,0.49560900000000002,0.94305700000000003
11,82,2,0.96538100000000004,0.54262299999999997,0.84551600000000005
11,82,3,1.0043800000000001,0.31293300000000002,1.3829
11,83,1,7.2274500000000005E-2,0.0225168,9.9515300000000001E-2
11,84,1,2.1243399999999999E-2,0.0145072,1.3472400000000001E-2
11,84,2,2.1319100000000001E-2,6.6763400000000002E-3,2.9285599999999998E-2
11,84,3,2.3614699999999999E-2,1.2770500000000001E-2,0.0216884
11,85,1,1.1939500000000001,0.65250300000000006,1.0828899999999999
11,86,1,0.60871200000000003,0.43752999999999997,0.34236499999999997
11,86,2,0.69848299999999997,0.33484599999999998,0.72727399999999998
11,87,1,0.62360700000000002,0.45286300000000002,0.34148800000000001
11,87,2,0.67971499999999996,0.48000399999999999,0.39942100000000003
11,88,1,0.38340800000000003,0.26502300000000001,0.23677200000000001
11,88,2,0.37951299999999999,0.21936,0.32030500000000001
11,88,3,0.42125499999999999,0.16764599999999999,0.50721899999999998
11,89,1,0.96685699999999997,0.67524899999999999,0.58321500000000004
11,89,2,0.82663600000000004,0.55852800000000002,0.536215
11,89,3,0.93158799999999997,0.354213,1.1547499999999999
11,90,1,1.03213,0.76330200000000004,0.53765200000000002
11,91,1,0.46715000000000001,0.30869099999999999,0.31691900000000001
11,92,1,0.32298199999999999,0.241176,0.16361100000000001
11,92,2,0.37818800000000002,0.219332,0.31771199999999999
11,92,3,0.35409400000000002,0.15093300000000001,0.40632000000000001
11,93,1,1.4635199999999999,0.84560199999999996,1.23583
11,93,2,1.4705699999999999,0.42824299999999998,2.0846399999999998
11,94,1,0.58549499999999999,0.26317600000000002,0.64463899999999996
11,94,2,0.63281699999999996,0.46444099999999999,0.336752
11,94,3,0.58005399999999996,0.39397100000000002,0.372166
11,95,1,1.0521400000000001,0.45085700000000001,1.2025699999999999
11,95,2,0.96894599999999997,0.43888700000000003,1.06012
11,95,3,0.910107,0.42893999999999999,0.96233400000000002
11,96,1,0.46812900000000002,0.33748600000000001,0.26128600000000002
11,96,2,0.49860599999999999,0.19142899999999999,0.61435300000000004
11,96,3,0.43294700000000003,0.29356900000000002,0.27875499999999998
11,97,1,0.22440099999999999,0.128549,0.19170400000000001
11,97,2,0.25238500000000003,0.14909700000000001,0.20657700000000001
11,98,1,8.5062200000000004E-2,0.0544486,0.0612271
11,99,1,1.109,0.54887900000000001,1.1202399999999999
11,99,2,1.21716,0.48682399999999998,1.4606600000000001
11,100,1,0.89255200000000001,0.28713,1.2108399999999999
11,100,2,0.93871400000000005,0.46415400000000001,0.94912099999999999
11,100,3,1.11835,0.47706799999999999,1.28257
12,13,1,1.2861100000000001,0.37544899999999998,1.8213299999999999
12,14,1,1.53098,0.48464200000000002,2.09267
12,14,2,1.6107100000000001,1.1085700000000001,1.0042800000000001
12,14,3,1.833,1.18659,1.2928200000000001
12,15,1,1.5020800000000001,0.747641,1.5088699999999999
12,15,2,1.3744499999999999,0.43014200000000002,1.8886099999999999
12,15,3,1.54792,0.56765600000000005,1.9605399999999999
12,16,1,2.00345,1.0736600000000001,1.8595900000000001
12,16,2,1.94015,1.39177,1.09676
12,17,1,0.84840899999999997,0.63484300000000005,0.42713400000000001
12,17,2,0.93606999999999996,0.46758899999999998,0.93696199999999996
12,18,1,0.19627500000000001,0.123984,0.14458099999999999
12,18,2,0.20002300000000001,0.14257900000000001,0.114888
12,19,1,0.68596199999999996,0.393482,0.58495900000000001
12,19,2,0.790404,0.493979,0.59284899999999996
12,20,1,0.63385899999999995,0.37471399999999999,0.51829000000000003
12,21,1,0.79984599999999995,0.43276399999999998,0.73416400000000004
12,21,2,0.76475899999999997,0.46950999999999998,0.59049799999999997
12,22,1,1.0738300000000001,0.27440100000000001,1.5988599999999999
12,22,2,1.2082200000000001,0.57101599999999997,1.2744
12,23,1,0.48177300000000001,0.334957,0.29363299999999998
12,23,2,0.45076300000000002,0.162795,0.57593700000000003
12,24,1,1.2866599999999999,0.56453900000000001,1.44424
12,24,2,1.28216,0.686666,1.1909799999999999
12,25,1,0.75708799999999998,0.39587800000000001,0.72241999999999995
12,25,2,0.77586599999999994,0.51265300000000003,0.52642599999999995
12,26,1,0.41831499999999999,0.22320999999999999,0.39021099999999997
12,26,2,0.464335,0.154862,0.61894700000000002
12,27,1,1.01448,0.38923600000000003,1.25048
12,27,2,0.91335699999999997,0.232846,1.3610199999999999
12,27,3,1.0093799999999999,0.309645,1.39947
12,28,1,0.36257800000000001,0.16771900000000001,0.38971699999999998
12,28,2,0.32577,0.24094099999999999,0.169657
12,29,1,1.1582699999999999,0.74991699999999994,0.81670900000000002
12,29,2,1.1734800000000001,0.72101999999999999,0.90492300000000003
12,30,1,1.1177299999999999,0.30589699999999997,1.6236600000000001
12,30,2,1.18516,0.56255299999999997,1.24522
12,31,1,1.4069199999999999,0.354767,2.1043099999999999
12,31,2,1.3375900000000001,0.77419400000000005,1.1268
12,31,3,1.3636999999999999,1.02077,0.68587399999999998
12,32,1,1.6354900000000001,0.95488300000000004,1.3612200000000001
12,32,2,1.54928,1.0037499999999999,1.09108
12,32,3,1.66642,0.47390100000000002,2.38503
12,33,1,1.4166399999999999,0.83801199999999998,1.15726
12,33,2,1.58582,0.90812499999999996,1.3553900000000001
12,33,3,1.4530400000000001,0.95201199999999997,1.00206
12,34,1,1.34571,0.64364600000000005,1.40412
12,34,2,1.31447,0.71450999999999998,1.1999299999999999
12,34,3,1.4418599999999999,0.95390799999999998,0.97590399999999999
12,35,1,0.78742100000000004,0.30085800000000001,0.97312600000000005
12,35,2,0.83515499999999998,0.446768,0.77677399999999996
12,36,1,0.93701500000000004,0.265876,1.3422799999999999
12,36,2,0.94476199999999999,0.31044699999999997,1.2686299999999999
12,36,3,0.95456700000000005,0.30877199999999999,1.29159
12,37,1,1.4227300000000001,0.59396000000000004,1.65754
12,37,2,1.3161400000000001,0.43931300000000001,1.7536499999999999
12,37,3,1.36368,0.64056999999999997,1.4462299999999999
12,38,1,1.2888999999999999,0.78093999999999997,1.0159199999999999
12,39,1,0.54569599999999996,0.332901,0.42559000000000002
12,39,2,0.62309300000000001,0.33071899999999999,0.58474700000000002
12,39,3,0.53937400000000002,0.182364,0.71401999999999999
12,40,1,0.68846200000000002,0.31961299999999998,0.73769700000000005
12,40,2,0.66675600000000002,0.432058,0.46939500000000001
12,41,1,1.0652200000000001,0.73126999999999998,0.66789299999999996
12,41,2,1.20469,0.79769999999999996,0.81398800000000004
12,41,3,0.99628799999999995,0.61269700000000005,0.76718200000000003
12,42,1,1.2435499999999999,0.47872500000000001,1.52965
12,43,1,0.71495699999999995,0.52024499999999996,0.38942399999999999
12,43,2,0.68968300000000005,0.30429299999999998,0.77077899999999999
12,43,3,0.72849699999999995,0.40033200000000002,0.65632900000000005
12,44,1,0.95918300000000001,0.36415500000000001,1.1900599999999999
12,45,1,0.74431599999999998,0.54265300000000005,0.40332499999999999
12,46,1,0.66830999999999996,0.30746699999999999,0.72168600000000005
12,46,2,0.74163900000000005,0.40203299999999997,0.67921100000000001
12,47,1,1.10744,0.55139099999999996,1.1121000000000001
12,47,2,1.07389,0.34490300000000002,1.4579800000000001
12,47,3,1.17777,0.83062599999999998,0.69428599999999996
12,48,1,0.63164900000000002,0.387434,0.48842999999999998
12,49,1,1.21671,0.44638,1.5406500000000001
12,49,2,1.1532199999999999,0.72698300000000005,0.85248299999999999
12,49,3,1.04115,0.58068799999999998,0.92091999999999996
12,50,1,0.92236300000000004,0.42846899999999999,0.98778699999999997
12,51,1,0.59853900000000004,0.19272400000000001,0.81162999999999996
12,51,2,0.67245200000000005,0.38583000000000001,0.573245
12,51,3,0.68703999999999998,0.48774099999999998,0.39859800000000001
12,52,1,1.55237,0.46409299999999998,2.1765400000000001
12,53,1,0.42659999999999998,0.137624,0.57795300000000005
12,53,2,0.49775399999999997,0.25153999999999999,0.49242900000000001
12,54,1,1.07118,0.28298899999999999,1.57639
12,54,2,0.915157,0.58486000000000005,0.66059400000000001
12,55,1,1.70278,0.51535399999999998,2.3748499999999999
12,56,1,0.83834500000000001,0.49711899999999998,0.68245299999999998
12,57,1,1.2585500000000001,0.42703200000000002,1.66303
12,57,2,1.3425199999999999,0.85992800000000003,0.96518400000000004
12,58,1,0.30571500000000001,0.13434499999999999,0.34274100000000002
12,58,2,0.302678,0.15745100000000001,0.29045399999999999
12,58,3,0.33193899999999998,0.123934,0.41600900000000002
12,59,1,1.32765,0.35802099999999998,1.9392499999999999
12,59,2,1.4853099999999999,0.81746399999999997,1.33569
12,59,3,1.3519099999999999,0.97522399999999998,0.753363
12,60,1,1.04311,0.45678000000000002,1.17266
12,60,2,1.14479,0.48818499999999998,1.31321
12,61,1,1.2636099999999999,0.61589000000000005,1.2954300000000001
12,62,1,1.1316200000000001,0.83425199999999999,0.59473799999999999
12,63,1,1.3867400000000001,0.44564599999999999,1.8822000000000001
12,64,1,0.46083800000000003,0.25711800000000001,0.40744000000000002
12,64,2,0.48803600000000003,0.12995899999999999,0.71615399999999996
12,64,3,0.45507500000000001,0.241896,0.42635800000000001
12,65,1,0.66671100000000005,0.28736899999999999,0.758683
12,66,1,1.7212700000000001,0.94207600000000002,1.5583899999999999
12,67,1,0.95419699999999996,0.59321400000000002,0.72196499999999997
12,68,1,9.7934400000000005E-2,3.5422299999999997E-2,0.125024
12,68,2,9.4461699999999996E-2,2.6666100000000002E-2,0.13559099999999999
12,69,1,0.157859,8.7714500000000001E-2,0.140289
12,69,2,0.14641000000000001,6.7100599999999996E-2,0.15861800000000001
12,69,3,0.15654100000000001,8.7411900000000001E-2,0.13825799999999999
12,70,1,1.3043100000000001,0.52323500000000001,1.5621499999999999
12,70,2,1.1018300000000001,0.459955,1.28376
12,70,3,1.11846,0.707256,0.82240000000000002
12,71,1,0.72266600000000003,0.45303500000000002,0.53926099999999999
12,71,2,0.674315,0.235011,0.87860799999999994
12,71,3,0.65148700000000004,0.24363299999999999,0.81570900000000002
12,72,1,0.84254099999999998,0.308089,1.0689
12,73,1,1.1664000000000001,0.80552199999999996,0.72175299999999998
12,73,2,1.0499400000000001,0.42716700000000002,1.2455499999999999
12,73,3,1.06585,0.49592999999999998,1.1398299999999999
12,74,1,1.38703,0.58777400000000002,1.5985100000000001
12,74,2,1.4323900000000001,0.66563300000000003,1.53352
12,75,1,1.06898,0.59650899999999996,0.94494400000000001
12,75,2,0.90814399999999995,0.54790499999999998,0.72047799999999995
12,76,1,0.79740200000000006,0.36988799999999999,0.85502900000000004
12,76,2,0.90612999999999999,0.38990000000000002,1.0324599999999999
12,77,1,7.5870599999999996E-2,3.1177699999999999E-2,8.9385800000000001E-2
12,77,2,7.7097299999999994E-2,4.0506800000000003E-2,7.3180899999999993E-2
12,77,3,7.3795200000000005E-2,4.3716999999999999E-2,6.0156399999999999E-2
12,78,1,0.77631899999999998,0.292495,0.96764899999999998
12,78,2,0.90011300000000005,0.55453300000000005,0.69116
12,78,3,0.96359700000000004,0.29057100000000002,1.34605
12,79,1,0.76763000000000003,0.54661499999999996,0.44202900000000001
12,79,2,0.81289,0.46906100000000001,0.68765900000000002
12,80,1,0.52548499999999998,0.38480599999999998,0.281358
12,81,1,0.78647,0.43434600000000001,0.70424799999999999
12,82,1,1.2707999999999999,0.458976,1.62364
12,82,2,1.1666399999999999,0.43164599999999997,1.47
12,82,3,1.24827,0.53861700000000001,1.4193100000000001
12,83,1,1.01309,0.54405300000000001,0.93808100000000005
12,83,2,0.94578700000000004,0.55830100000000005,0.77497199999999999
12,84,1,1.0747100000000001,0.77981900000000004,0.58978900000000001
12,84,2,1.09802,0.81812600000000002,0.55979800000000002
12,85,1,1.09307,0.69338699999999998,0.79936200000000002
12,85,2,1.04287,0.67904399999999998,0.72764899999999999
12,86,1,1.41483,0.91956199999999999,0.99053500000000005
12,86,2,1.3153699999999999,0.49514900000000001,1.64045
12,87,1,0.39454299999999998,0.25344299999999997,0.28220000000000001
12,87,2,0.40956399999999998,0.141011,0.53710599999999997
12,88,1,1.38737,0.397592,1.97956
12,88,2,1.52264,0.98223000000000005,1.0808199999999999
12,89,1,0.63211099999999998,0.38316800000000001,0.497886
12,89,2,0.61756,0.28948800000000002,0.65614300000000003
12,90,1,1.2371700000000001,0.67987900000000001,1.11459
12,90,2,1.1798599999999999,0.568164,1.2234
12,90,3,1.1359699999999999,0.50054699999999996,1.27084
12,91,1,0.57047800000000004,0.154254,0.83244799999999997
12,92,1,0.62202100000000005,0.17795800000000001,0.88812599999999997
12,92,2,0.61446699999999999,0.45141199999999998,0.32610899999999998
12,92,3,0.58351900000000001,0.24990499999999999,0.66722599999999999
12,93,1,1.1951700000000001,0.50473000000000001,1.38089
12,93,2,1.1648799999999999,0.63289799999999996,1.06396
12,94,1,1.0494699999999999,0.47385300000000002,1.15124
12,94,2,0.956237,0.52587499999999998,0.86072400000000004
12,94,3,0.98459700000000006,0.32226700000000003,1.3246599999999999
12,95,1,1.5523899999999999,0.39518599999999998,2.3144
12,96,1,0.59295399999999998,0.38236100000000001,0.421186
12,96,2,0.572573,0.27863700000000002,0.58787299999999998
12,97,1,0.87603799999999998,0.608541,0.53499399999999997
12,98,1,0.92962699999999998,0.48291099999999998,0.89343099999999998
12,98,2,0.90251999999999999,0.56909799999999999,0.66684299999999996
12,99,1,1.3583400000000001,0.70010099999999997,1.3164800000000001
12,100,1,1.2851600000000001,0.68564000000000003,1.1990499999999999
12,100,2,1.3605100000000001,0.57616000000000001,1.5687
12,100,3,1.30522,0.84687299999999999,0.91668899999999998
13,14,1,0.355769,0.216694,0.27815000000000001
13,14,2,0.42108299999999999,0.18335199999999999,0.475462
13,14,3,0.37170900000000001,0.27443699999999999,0.19454399999999999
13,15,1,0.383662,0.28490399999999999,0.197515
13,15,2,0.373581,0.21712500000000001,0.31291099999999999
13,16,1,0.43724000000000002,0.23647699999999999,0.40152399999999999
13,16,2,0.51097700000000001,0.37137199999999998,0.27921000000000001
13,16,3,0.544346,0.26212000000000002,0.56445199999999995
13,17,1,0.39891700000000002,0.29387000000000002,0.210096
13,17,2,0.41916500000000001,0.30170799999999998,0.23491300000000001
13,18,1,1.2377,0.51205000000000001,1.4513
13,19,1,0.58730700000000002,0.38151200000000002,0.41159000000000001
13,20,1,0.72921100000000005,0.21599099999999999,1.02644
13,21,1,0.60184700000000002,0.32341300000000001,0.55686800000000003
13,22,1,0.71026999999999996,0.29077199999999997,0.83899599999999996
13,22,2,0.72935499999999998,0.47370099999999998,0.51130699999999996
13,22,3,0.77022699999999999,0.45167400000000002,0.63710500000000003
13,23,1,0.77202099999999996,0.335677,0.87268800000000002
13,23,2,0.83379000000000003,0.53007099999999996,0.60743899999999995
13,24,1,0.69104100000000002,0.25068299999999999,0.88071600000000005
13,24,2,0.68669500000000006,0.19667200000000001,0.98004599999999997
13,25,1,0.53832000000000002,0.30838500000000002,0.45987
13,26,1,1.1412,0.32339600000000002,1.6355999999999999
13,26,2,1.08283,0.69082200000000005,0.78401699999999996
13,26,3,1.08199,0.65024300000000002,0.86349399999999998
13,27,1,0.43836799999999998,0.178892,0.518953
13,28,1,0.966561,0.499668,0.933786
13,28,2,1.0242,0.28778399999999998,1.4728399999999999
13,28,3,1.1144400000000001,0.449046,1.3307899999999999
13,29,1,0.34783799999999998,0.25048700000000002,0.19470100000000001
13,29,2,0.36785800000000002,0.26577099999999998,0.20417399999999999
13,29,3,0.336007,0.20110600000000001,0.26980100000000001
13,30,1,0.15254100000000001,0.103423,9.8234799999999997E-2
13,30,2,0.16273599999999999,0.10304000000000001,0.119393
13,30,3,0.17275399999999999,8.5156300000000004E-2,0.17519499999999999
13,31,1,0.64416300000000004,0.41619,0.45594699999999999
13,32,1,0.26117499999999999,0.10680000000000001,0.30875000000000002
13,32,2,0.27666000000000002,0.13005800000000001,0.29320400000000002
13,33,1,0.53551199999999999,0.363344,0.34433599999999998
13,34,1,0.70424799999999999,0.379747,0.649003
13,34,2,0.66148399999999996,0.29570099999999999,0.73156500000000002
13,34,3,0.64378100000000005,0.30569400000000002,0.676172
13,35,1,0.47072599999999998,0.120669,0.70011299999999999
13,36,1,0.44103700000000001,0.31865700000000002,0.24476000000000001
13,37,1,0.14477200000000001,8.5754399999999995E-2,0.118035
13,37,2,0.14515,0.107557,7.5185399999999999E-2
13,38,1,5.1966100000000001E-2,0.0150671,0.0737979
13,39,1,1.03447,0.566353,0.93623299999999998
13,39,2,1.0409999999999999,0.29854599999999998,1.48491
13,40,1,0.76322100000000004,0.49932199999999999,0.52779900000000002
13,40,2,0.68476700000000001,0.38154100000000002,0.60645000000000004
13,41,1,0.65443300000000004,0.26709500000000003,0.774675
13,41,2,0.68369599999999997,0.23971500000000001,0.887961
13,42,1,0.12620100000000001,7.7080300000000004E-2,9.8242399999999994E-2
13,42,2,0.12307899999999999,5.1689100000000002E-2,0.14277899999999999
13,43,1,0.54761099999999996,0.165658,0.76390499999999995
13,43,2,0.597854,0.41686000000000001,0.36198799999999998
13,44,1,0.52676199999999995,0.20246800000000001,0.64858800000000005
13,45,1,0.55412799999999995,0.26922000000000001,0.56981700000000002
13,45,2,0.56912799999999997,0.34632299999999999,0.44561000000000001
13,45,3,0.65903100000000003,0.38431500000000002,0.54943200000000003
13,46,1,0.73394400000000004,0.27545599999999998,0.91697499999999998
13,46,2,0.65750299999999995,0.38070300000000001,0.55359800000000003
13,46,3,0.62165700000000002,0.30607600000000001,0.63116300000000003
13,47,1,0.19811000000000001,0.139297,0.11762599999999999
13,48,1,0.89324499999999996,0.48385699999999998,0.81877699999999998
13,48,2,1.0883700000000001,0.81448699999999996,0.54775799999999997
13,48,3,0.95970299999999997,0.51096200000000003,0.897482
13,49,1,0.23857200000000001,0.120506,0.23613200000000001
13,49,2,0.25459199999999998,0.165741,0.177703
13,50,1,0.94841200000000003,0.57193899999999998,0.752946
13,50,2,1.0260400000000001,0.560697,0.93069500000000005
13,51,1,1.01292,0.44902700000000001,1.12778
13,52,1,0.54599600000000004,0.36859199999999998,0.35480800000000001
13,53,1,1.1576,0.74708600000000003,0.821025
13,53,2,1.0351900000000001,0.574847,0.92069100000000004
13,53,3,1.1287400000000001,0.41128599999999998,1.4349000000000001
13,54,1,0.30680299999999999,0.115587,0.38243199999999999
13,55,1,0.499085,0.29638999999999999,0.405389
13,55,2,0.45741599999999999,0.26641199999999998,0.38200899999999999
13,56,1,0.51593699999999998,0.31596200000000002,0.39995000000000003
13,56,2,0.49174099999999998,0.14108899999999999,0.70130400000000004
13,56,3,0.43940899999999999,0.30702699999999999,0.26476300000000003
13,57,1,4.6233999999999997E-2,1.1950199999999999E-2,6.8567600000000006E-2
13,57,2,5.1355400000000002E-2,1.8677800000000001E-2,6.5355200000000002E-2
13,58,1,1.1251599999999999,0.62463599999999997,1.00105
13,59,1,0.647119,0.25417400000000001,0.78588999999999998
13,59,2,0.59437700000000004,0.15560399999999999,0.87754699999999997
13,59,3,0.60496799999999995,0.40112700000000001,0.40768300000000002
13,60,1,0.83146500000000001,0.40973100000000001,0.843468
13,60,2,0.853823,0.37668299999999999,0.95428000000000002
13,60,3,0.85843899999999995,0.39709499999999998,0.92268700000000003
13,61,1,1.04874,0.27179300000000001,1.5539000000000001
13,61,2,0.90395999999999999,0.27380599999999999,1.26031
13,62,1,0.27601900000000001,0.15371099999999999,0.244616
13,62,2,0.31527100000000002,0.20944399999999999,0.21165500000000001
13,62,3,0.34020099999999998,0.23514499999999999,0.21011099999999999
13,63,1,0.467727,0.18182599999999999,0.57180200000000003
13,63,2,0.441751,0.32893,0.22564200000000001
13,63,3,0.47432200000000002,0.33128400000000002,0.28607700000000003
13,64,1,0.75936199999999998,0.219472,1.07978
13,64,2,0.89126499999999997,0.591889,0.59875199999999995
13,64,3,0.85049300000000005,0.49395299999999998,0.71308000000000005
13,65,1,0.66981400000000002,0.22325800000000001,0.89311099999999999
13,65,2,0.60887400000000003,0.44925999999999999,0.31922800000000001
13,65,3,0.75374799999999997,0.22298399999999999,1.0615300000000001
13,66,1,0.42179899999999998,0.21728500000000001,0.409028
13,66,2,0.45536599999999999,0.31090200000000001,0.28892800000000002
13,67,1,0.540987,0.293159,0.49565599999999999
13,67,2,0.53790300000000002,0.224962,0.62588299999999997
13,67,3,0.51518600000000003,0.25974700000000001,0.51087800000000005
13,68,1,1.3039000000000001,0.951237,0.70533199999999996
13,68,2,1.1485700000000001,0.42927399999999999,1.43859
13,69,1,1.3353299999999999,0.443716,1.78322
13,69,2,1.09023,0.295464,1.5895300000000001
13,69,3,1.2117899999999999,0.52846199999999999,1.3666499999999999
13,70,1,0.23519300000000001,7.3793600000000001E-2,0.32279799999999997
13,70,2,0.22947799999999999,0.15939400000000001,0.14016799999999999
13,71,1,0.75322699999999998,0.49576399999999998,0.51492599999999999
13,71,2,0.73245300000000002,0.375745,0.71341699999999997
13,71,3,0.68312899999999999,0.26494099999999998,0.83637700000000004
13,72,1,0.56875100000000001,0.28549200000000002,0.56651700000000005
13,72,2,0.54052800000000001,0.29721900000000001,0.48661700000000002
13,73,1,0.54626200000000003,0.25550699999999998,0.58150999999999997
13,73,2,0.56070500000000001,0.220357,0.68069599999999997
13,73,3,0.57218999999999998,0.39024799999999998,0.36388399999999999
13,74,1,0.43785800000000002,0.118891,0.63793500000000003
13,74,2,0.47485500000000003,0.15797800000000001,0.63375499999999996
13,75,1,0.43462899999999999,0.187057,0.49514399999999997
13,75,2,0.45528000000000002,0.28797200000000001,0.33461600000000002
13,75,3,0.44445099999999998,0.144122,0.600657
13,76,1,0.99797400000000003,0.65441899999999997,0.68711
13,77,1,1.5513399999999999,0.45932200000000001,2.18404
13,78,1,0.94810099999999997,0.48721799999999998,0.921767
13,79,1,0.960588,0.51271199999999995,0.89575000000000005
13,80,1,0.89694200000000002,0.46992699999999998,0.85403099999999998
13,80,2,1.0417400000000001,0.66002000000000005,0.76343700000000003
13,81,1,0.90848499999999999,0.38287399999999999,1.05122
13,81,2,0.959233,0.489595,0.939276
13,82,1,0.49912400000000001,0.25757799999999997,0.48309200000000002
13,82,2,0.51593,0.13866000000000001,0.75453999999999999
13,83,1,0.63467799999999996,0.25325599999999998,0.76284399999999997
13,84,1,0.73505100000000001,0.21373600000000001,1.0426299999999999
13,84,2,0.66010400000000002,0.45386300000000002,0.41248200000000002
13,84,3,0.729904,0.498867,0.46207300000000001
13,85,1,0.94605899999999998,0.28915999999999997,1.3138000000000001
13,85,2,1.0744199999999999,0.65416200000000002,0.84051699999999996
13,86,1,0.0141028,3.7744800000000002E-3,2.0656600000000001E-2
13,86,2,1.6905300000000002E-2,6.9425900000000002E-3,1.9925399999999999E-2
13,86,3,1.4730500000000001E-2,7.6183199999999996E-3,0.0142244
13,87,1,0.97125499999999998,0.297987,1.3465400000000001
13,88,1,0.70384199999999997,0.453735,0.50021499999999997
13,89,1,0.81299399999999999,0.45763999999999999,0.71070699999999998
13,90,1,0.79286699999999999,0.54078800000000005,0.504158
13,91,1,1.16231,0.56598899999999996,1.1926399999999999
13,92,1,0.78234899999999996,0.383741,0.79721600000000004
13,93,1,0.99429199999999995,0.55448600000000003,0.87961199999999995
13,94,1,0.38943299999999997,0.25232700000000002,0.27421099999999998
13,95,1,0.336787,0.244364,0.18484700000000001
13,96,1,0.78530599999999995,0.56691599999999998,0.43677899999999997
13,97,1,0.69281800000000004,0.28453800000000001,0.81656099999999998
13,98,1,0.768733,0.379714,0.77803900000000004
13,98,2,0.81102600000000002,0.49465300000000001,0.632745
13,98,3,0.77185499999999996,0.19325100000000001,1.1572100000000001
13,99,1,0.62029199999999995,0.30383199999999999,0.63292099999999996
13,99,2,0.57483700000000004,0.240675,0.66832400000000003
